Feature,Importance
ID_0x203b3,0.0
ID_0x203b2,0.0
ID_0x203b,0.0
ID_0x203ac,0.0
ID_0x203ab,0.0
ID_0x203aa,0.0
ID_0x203a9,0.0
ID_0x203a7,0.0
ID_0x203e9,0.0
ID_0x203a6,0.0
ID_0x203a1,0.0
ID_0x203a0,0.0
ID_0x203a,0.0
ID_0x2039e,0.0
ID_0x2039d,0.0
ID_0x2039c,0.0
ID_0x2039b,0.0
ID_0x20395,0.0
ID_0x20394,0.0
ID_0x20393,0.0
ID_0x20392,0.0
ID_0x203c,0.0
ID_0x203c0,0.0
ID_0x203c1,0.0
ID_0x203c2,0.0
ID_0x203e7,0.0
ID_0x203e6,0.0
ID_0x203e5,0.0
ID_0x203e4,0.0
ID_0x203e3,0.0
ID_0x203e2,0.0
ID_0x203e,0.0
ID_0x203dd,0.0
ID_0x203dc,0.0
ID_0x203db,0.0
ID_0x203da,0.0
ID_0x203d9,0.0
ID_0x203d8,0.0
ID_0x203d7,0.0
ID_0x203d6,0.0
ID_0x203d0,0.0
ID_0x203d,0.0
ID_0x203cf,0.0
ID_0x203ce,0.0
ID_0x203cd,0.0
ID_0x203cc,0.0
ID_0x203ca,0.0
ID_0x203c5,0.0
ID_0x203c4,0.0
ID_0x203c3,0.0
ID_0x2045b,0.0
ID_0x20460,0.0
ID_0x20528,0.0
ID_0x204d9,0.0
ID_0x204f1,0.0
ID_0x204f0,0.0
ID_0x204ef,0.0
ID_0x204ee,0.0
ID_0x204ed,0.0
ID_0x204ec,0.0
ID_0x204eb,0.0
ID_0x204ea,0.0
ID_0x204e5,0.0
ID_0x204e1,0.0
ID_0x204e0,0.0
ID_0x204df,0.0
ID_0x204d8,0.0
ID_0x204c0,0.0
ID_0x204d6,0.0
ID_0x204d5,0.0
ID_0x204d4,0.0
ID_0x204d3,0.0
ID_0x204d2,0.0
ID_0x204d,0.0
ID_0x204cd,0.0
ID_0x204cc,0.0
ID_0x204cb,0.0
ID_0x204ca,0.0
ID_0x204c9,0.0
ID_0x204c6,0.0
ID_0x204f7,0.0
ID_0x204f9,0.0
ID_0x204fb,0.0
ID_0x204fc,0.0
ID_0x20527,0.0
ID_0x20526,0.0
ID_0x20520,0.0
ID_0x2052,0.0
ID_0x2051f,0.0
ID_0x2051e,0.0
ID_0x2051d,0.0
ID_0x2051c,0.0
ID_0x2051b,0.0
ID_0x2051a,0.0
ID_0x20515,0.0
ID_0x20513,0.0
ID_0x20512,0.0
ID_0x20511,0.0
ID_0x20510,0.0
ID_0x2050f,0.0
ID_0x2050e,0.0
ID_0x20508,0.0
ID_0x20507,0.0
ID_0x20506,0.0
ID_0x20505,0.0
ID_0x20504,0.0
ID_0x20503,0.0
ID_0x20502,0.0
ID_0x204fd,0.0
ID_0x204c1,0.0
ID_0x204c,0.0
ID_0x20461,0.0
ID_0x20477,0.0
ID_0x2048f,0.0
ID_0x2048e,0.0
ID_0x2048b,0.0
ID_0x2048a,0.0
ID_0x20485,0.0
ID_0x20484,0.0
ID_0x20483,0.0
ID_0x20482,0.0
ID_0x20481,0.0
ID_0x2048,0.0
ID_0x2047e,0.0
ID_0x20478,0.0
ID_0x20476,0.0
ID_0x204bf,0.0
ID_0x20475,0.0
ID_0x20474,0.0
ID_0x20473,0.0
ID_0x20472,0.0
ID_0x2047,0.0
ID_0x2046c,0.0
ID_0x2046b,0.0
ID_0x2046a,0.0
ID_0x20469,0.0
ID_0x20468,0.0
ID_0x20467,0.0
ID_0x20466,0.0
ID_0x2049,0.0
ID_0x20490,0.0
ID_0x20491,0.0
ID_0x20496,0.0
ID_0x204bd,0.0
ID_0x204bc,0.0
ID_0x204bb,0.0
ID_0x204ba,0.0
ID_0x204b5,0.0
ID_0x204b4,0.0
ID_0x204b3,0.0
ID_0x204b2,0.0
ID_0x204b1,0.0
ID_0x204b0,0.0
ID_0x204b,0.0
ID_0x204af,0.0
ID_0x204ae,0.0
ID_0x204a9,0.0
ID_0x204a7,0.0
ID_0x204a6,0.0
ID_0x204a5,0.0
ID_0x204a4,0.0
ID_0x204a3,0.0
ID_0x204a2,0.0
ID_0x204a,0.0
ID_0x2049d,0.0
ID_0x2049b,0.0
ID_0x2049a,0.0
ID_0x20498,0.0
ID_0x1f344,0.0
ID_0x1f343,0.0
ID_0x1f342,0.0
ID_0x1e1f3,0.0
ID_0x1e20a,0.0
ID_0x1e205,0.0
ID_0x1e202,0.0
ID_0x1e200,0.0
ID_0x1e20,0.0
ID_0x1e1ff,0.0
ID_0x1e1f9,0.0
ID_0x1e1f8,0.0
ID_0x1e1f7,0.0
ID_0x1e1f6,0.0
ID_0x1e1f5,0.0
ID_0x1e1f4,0.0
ID_0x1e1f2,0.0
ID_0x1e20e,0.0
ID_0x1e1f,0.0
ID_0x1e1ed,0.0
ID_0x1e1ec,0.0
ID_0x1e1ea,0.0
ID_0x1e1e9,0.0
ID_0x1e1e8,0.0
ID_0x1e1e7,0.0
ID_0x1e1e6,0.0
ID_0x1e1e1,0.0
ID_0x1e1e,0.0
ID_0x1e1df,0.0
ID_0x1e1de,0.0
ID_0x1e20b,0.0
ID_0x1e20f,0.0
ID_0x1e170,0.0
ID_0x1e225,0.0
ID_0x1e23d,0.0
ID_0x1e23c,0.0
ID_0x1e23b,0.0
ID_0x1e235,0.0
ID_0x1e234,0.0
ID_0x1e231,0.0
ID_0x1e230,0.0
ID_0x1e23,0.0
ID_0x1e22f,0.0
ID_0x1e229,0.0
ID_0x1e227,0.0
ID_0x1e226,0.0
ID_0x1e224,0.0
ID_0x1e21,0.0
ID_0x1e223,0.0
ID_0x1e222,0.0
ID_0x1e22,0.0
ID_0x1e21d,0.0
ID_0x1e21c,0.0
ID_0x1e21b,0.0
ID_0x1e219,0.0
ID_0x1e218,0.0
ID_0x1e217,0.0
ID_0x1e216,0.0
ID_0x1e211,0.0
ID_0x1e210,0.0
ID_0x1e1dd,0.0
ID_0x1e1dc,0.0
ID_0x1e1db,0.0
ID_0x1e18a,0.0
ID_0x1e1a3,0.0
ID_0x1e1a2,0.0
ID_0x1e1a0,0.0
ID_0x1e19e,0.0
ID_0x1e198,0.0
ID_0x1e197,0.0
ID_0x1e196,0.0
ID_0x1e195,0.0
ID_0x1e194,0.0
ID_0x1e192,0.0
ID_0x1e19,0.0
ID_0x1e18c,0.0
ID_0x1e189,0.0
ID_0x1e1da,0.0
ID_0x1e188,0.0
ID_0x1e187,0.0
ID_0x1e186,0.0
ID_0x1e180,0.0
ID_0x1e18,0.0
ID_0x1e17f,0.0
ID_0x1e17e,0.0
ID_0x1e17c,0.0
ID_0x1e17b,0.0
ID_0x1e174,0.0
ID_0x1e173,0.0
ID_0x1e172,0.0
ID_0x1e1a4,0.0
ID_0x1e1a5,0.0
ID_0x1e1aa,0.0
ID_0x1e1ab,0.0
ID_0x1e1d5,0.0
ID_0x1e1d4,0.0
ID_0x1e1d3,0.0
ID_0x1e1d1,0.0
ID_0x1e1d0,0.0
ID_0x1e1cf,0.0
ID_0x1e1c9,0.0
ID_0x1e1c8,0.0
ID_0x1e1c7,0.0
ID_0x1e1c6,0.0
ID_0x1e1c5,0.0
ID_0x1e1c4,0.0
ID_0x1e1c3,0.0
ID_0x1e1bd,0.0
ID_0x1e1bc,0.0
ID_0x1e1bb,0.0
ID_0x1e1ba,0.0
ID_0x1e1b9,0.0
ID_0x1e1b8,0.0
ID_0x1e1b7,0.0
ID_0x1e1b1,0.0
ID_0x1e1af,0.0
ID_0x1e1ae,0.0
ID_0x1e1ad,0.0
ID_0x1e1ac,0.0
ID_0x1e23e,0.0
ID_0x1e23f,0.0
ID_0x1e24,0.0
ID_0x1e2c5,0.0
ID_0x1e2db,0.0
ID_0x1e2da,0.0
ID_0x1e2d9,0.0
ID_0x1e2d8,0.0
ID_0x1e2d6,0.0
ID_0x1e2d1,0.0
ID_0x1e2d0,0.0
ID_0x1e2d,0.0
ID_0x1e2ce,0.0
ID_0x1e2cc,0.0
ID_0x1e2cb,0.0
ID_0x1e2ca,0.0
ID_0x1e2c4,0.0
ID_0x1e2a6,0.0
ID_0x1e2c3,0.0
ID_0x1e2c2,0.0
ID_0x1e2c,0.0
ID_0x1e2bf,0.0
ID_0x1e2be,0.0
ID_0x1e2b8,0.0
ID_0x1e2b7,0.0
ID_0x1e2b5,0.0
ID_0x1e2b4,0.0
ID_0x1e2b3,0.0
ID_0x1e2b,0.0
ID_0x1e2ad,0.0
ID_0x1e2dc,0.0
ID_0x1e2dd,0.0
ID_0x1e2e3,0.0
ID_0x1e2e4,0.0
ID_0x1e30b,0.0
ID_0x1e30a,0.0
ID_0x1e309,0.0
ID_0x1e308,0.0
ID_0x1e307,0.0
ID_0x1e306,0.0
ID_0x1e301,0.0
ID_0x1e30,0.0
ID_0x1e2ff,0.0
ID_0x1e2fe,0.0
ID_0x1e2fd,0.0
ID_0x1e2fc,0.0
ID_0x1e2fa,0.0
ID_0x1e2f5,0.0
ID_0x1e2f4,0.0
ID_0x1e2f3,0.0
ID_0x1e2f2,0.0
ID_0x1e2f1,0.0
ID_0x1e2ef,0.0
ID_0x1e2ee,0.0
ID_0x1e2e9,0.0
ID_0x1e2e8,0.0
ID_0x1e2e7,0.0
ID_0x1e2e6,0.0
ID_0x1e2e5,0.0
ID_0x1e2aa,0.0
ID_0x1e2a1,0.0
ID_0x1e240,0.0
ID_0x1e257,0.0
ID_0x1e26d,0.0
ID_0x1e26c,0.0
ID_0x1e26b,0.0
ID_0x1e26a,0.0
ID_0x1e265,0.0
ID_0x1e264,0.0
ID_0x1e262,0.0
ID_0x1e260,0.0
ID_0x1e25f,0.0
ID_0x1e25e,0.0
ID_0x1e259,0.0
ID_0x1e258,0.0
ID_0x1e256,0.0
ID_0x1e2a0,0.0
ID_0x1e254,0.0
ID_0x1e253,0.0
ID_0x1e252,0.0
ID_0x1e24d,0.0
ID_0x1e24c,0.0
ID_0x1e24b,0.0
ID_0x1e24a,0.0
ID_0x1e249,0.0
ID_0x1e248,0.0
ID_0x1e247,0.0
ID_0x1e246,0.0
ID_0x1e241,0.0
ID_0x1e26e,0.0
ID_0x1e26f,0.0
ID_0x1e270,0.0
ID_0x1e276,0.0
ID_0x1e2a,0.0
ID_0x1e29f,0.0
ID_0x1e29e,0.0
ID_0x1e29d,0.0
ID_0x1e29c,0.0
ID_0x1e29b,0.0
ID_0x1e29a,0.0
ID_0x1e295,0.0
ID_0x1e294,0.0
ID_0x1e292,0.0
ID_0x1e291,0.0
ID_0x1e290,0.0
ID_0x1e28f,0.0
ID_0x1e28e,0.0
ID_0x1e289,0.0
ID_0x1e287,0.0
ID_0x1e286,0.0
ID_0x1e285,0.0
ID_0x1e283,0.0
ID_0x1e282,0.0
ID_0x1e27d,0.0
ID_0x1e27c,0.0
ID_0x1e27b,0.0
ID_0x1e27a,0.0
ID_0x1e279,0.0
ID_0x1e171,0.0
ID_0x1e16e,0.0
ID_0x1e65e,0.0
ID_0x1e054,0.0
ID_0x1e06a,0.0
ID_0x1e069,0.0
ID_0x1e068,0.0
ID_0x1e067,0.0
ID_0x1e066,0.0
ID_0x1e061,0.0
ID_0x1e060,0.0
ID_0x1e06,0.0
ID_0x1e05f,0.0
ID_0x1e05d,0.0
ID_0x1e05a,0.0
ID_0x1e055,0.0
ID_0x1e053,0.0
ID_0x1e06c,0.0
ID_0x1e052,0.0
ID_0x1e051,0.0
ID_0x1e04f,0.0
ID_0x1e049,0.0
ID_0x1e048,0.0
ID_0x1e047,0.0
ID_0x1e046,0.0
ID_0x1e045,0.0
ID_0x1e044,0.0
ID_0x1e042,0.0
ID_0x1e03d,0.0
ID_0x1e03c,0.0
ID_0x1e06b,0.0
ID_0x1e06d,0.0
ID_0x1e169,0.0
ID_0x1e083,0.0
ID_0x1e098,0.0
ID_0x1e097,0.0
ID_0x1e096,0.0
ID_0x1e091,0.0
ID_0x1e090,0.0
ID_0x1e09,0.0
ID_0x1e08e,0.0
ID_0x1e08d,0.0
ID_0x1e08b,0.0
ID_0x1e08a,0.0
ID_0x1e085,0.0
ID_0x1e084,0.0
ID_0x1e082,0.0
ID_0x1e07,0.0
ID_0x1e081,0.0
ID_0x1e080,0.0
ID_0x1e08,0.0
ID_0x1e07f,0.0
ID_0x1e07e,0.0
ID_0x1e079,0.0
ID_0x1e078,0.0
ID_0x1e077,0.0
ID_0x1e076,0.0
ID_0x1e075,0.0
ID_0x1e073,0.0
ID_0x1e072,0.0
ID_0x1e03b,0.0
ID_0x1e03a,0.0
ID_0x1e039,0.0
ID_0x1dfee,0.0
ID_0x1e00,0.0
ID_0x1dffe,0.0
ID_0x1dffd,0.0
ID_0x1dffc,0.0
ID_0x1dffb,0.0
ID_0x1dffa,0.0
ID_0x1dff5,0.0
ID_0x1dff4,0.0
ID_0x1dff3,0.0
ID_0x1dff0,0.0
ID_0x1dff,0.0
ID_0x1dfef,0.0
ID_0x1dfe9,0.0
ID_0x1e038,0.0
ID_0x1dfe8,0.0
ID_0x1dfe6,0.0
ID_0x1dfe5,0.0
ID_0x1dfe4,0.0
ID_0x1dfe3,0.0
ID_0x1dfe2,0.0
ID_0x1dfe,0.0
ID_0x1dfdd,0.0
ID_0x1dfdc,0.0
ID_0x1dfda,0.0
ID_0x1dfd9,0.0
ID_0x1dfd8,0.0
ID_0x1e000,0.0
ID_0x1e001,0.0
ID_0x1e007,0.0
ID_0x1e008,0.0
ID_0x1e036,0.0
ID_0x1e031,0.0
ID_0x1e030,0.0
ID_0x1e02f,0.0
ID_0x1e02e,0.0
ID_0x1e02d,0.0
ID_0x1e02b,0.0
ID_0x1e02a,0.0
ID_0x1e025,0.0
ID_0x1e024,0.0
ID_0x1e023,0.0
ID_0x1e022,0.0
ID_0x1e020,0.0
ID_0x1e01e,0.0
ID_0x1e019,0.0
ID_0x1e018,0.0
ID_0x1e017,0.0
ID_0x1e016,0.0
ID_0x1e015,0.0
ID_0x1e014,0.0
ID_0x1e013,0.0
ID_0x1e01,0.0
ID_0x1e00d,0.0
ID_0x1e00c,0.0
ID_0x1e00b,0.0
ID_0x1e099,0.0
ID_0x1e09a,0.0
ID_0x1e09b,0.0
ID_0x1e11f,0.0
ID_0x1e133,0.0
ID_0x1e132,0.0
ID_0x1e13,0.0
ID_0x1e12d,0.0
ID_0x1e12c,0.0
ID_0x1e12b,0.0
ID_0x1e12a,0.0
ID_0x1e129,0.0
ID_0x1e127,0.0
ID_0x1e126,0.0
ID_0x1e120,0.0
ID_0x1e12,0.0
ID_0x1e11e,0.0
ID_0x1e104,0.0
ID_0x1e11d,0.0
ID_0x1e11c,0.0
ID_0x1e11b,0.0
ID_0x1e11a,0.0
ID_0x1e115,0.0
ID_0x1e113,0.0
ID_0x1e112,0.0
ID_0x1e110,0.0
ID_0x1e10f,0.0
ID_0x1e10e,0.0
ID_0x1e108,0.0
ID_0x1e107,0.0
ID_0x1e134,0.0
ID_0x1e135,0.0
ID_0x1e136,0.0
ID_0x1e138,0.0
ID_0x1e168,0.0
ID_0x1e167,0.0
ID_0x1e165,0.0
ID_0x1e164,0.0
ID_0x1e163,0.0
ID_0x1e162,0.0
ID_0x1e16,0.0
ID_0x1e15c,0.0
ID_0x1e15a,0.0
ID_0x1e157,0.0
ID_0x1e156,0.0
ID_0x1e150,0.0
ID_0x1e15,0.0
ID_0x1e14f,0.0
ID_0x1e14e,0.0
ID_0x1e14d,0.0
ID_0x1e14c,0.0
ID_0x1e14b,0.0
ID_0x1e14a,0.0
ID_0x1e145,0.0
ID_0x1e144,0.0
ID_0x1e142,0.0
ID_0x1e140,0.0
ID_0x1e14,0.0
ID_0x1e13f,0.0
ID_0x1e105,0.0
ID_0x1e102,0.0
ID_0x1e09c,0.0
ID_0x1e0b2,0.0
ID_0x1e0c6,0.0
ID_0x1e0c1,0.0
ID_0x1e0c0,0.0
ID_0x1e0c,0.0
ID_0x1e0be,0.0
ID_0x1e0bd,0.0
ID_0x1e0bc,0.0
ID_0x1e0bb,0.0
ID_0x1e0ba,0.0
ID_0x1e0b5,0.0
ID_0x1e0b4,0.0
ID_0x1e0b3,0.0
ID_0x1e0b1,0.0
ID_0x1e0fc,0.0
ID_0x1e0b0,0.0
ID_0x1e0b,0.0
ID_0x1e0af,0.0
ID_0x1e0ae,0.0
ID_0x1e0a9,0.0
ID_0x1e0a8,0.0
ID_0x1e0a7,0.0
ID_0x1e0a5,0.0
ID_0x1e0a4,0.0
ID_0x1e0a3,0.0
ID_0x1e0a,0.0
ID_0x1e09d,0.0
ID_0x1e0c7,0.0
ID_0x1e0c8,0.0
ID_0x1e0c9,0.0
ID_0x1e0ca,0.0
ID_0x1e0f9,0.0
ID_0x1e0f8,0.0
ID_0x1e0f6,0.0
ID_0x1e0f1,0.0
ID_0x1e0ef,0.0
ID_0x1e0ee,0.0
ID_0x1e0ed,0.0
ID_0x1e0ec,0.0
ID_0x1e0eb,0.0
ID_0x1e0ea,0.0
ID_0x1e0e5,0.0
ID_0x1e0e3,0.0
ID_0x1e0e2,0.0
ID_0x1e0e0,0.0
ID_0x1e0df,0.0
ID_0x1e0de,0.0
ID_0x1e0d9,0.0
ID_0x1e0d7,0.0
ID_0x1e0d6,0.0
ID_0x1e0d5,0.0
ID_0x1e0d3,0.0
ID_0x1e0d2,0.0
ID_0x1e0d,0.0
ID_0x1e0cd,0.0
ID_0x1e0cc,0.0
ID_0x1e30c,0.0
ID_0x1e30d,0.0
ID_0x1e312,0.0
ID_0x1e53c,0.0
ID_0x1e55,0.0
ID_0x1e54b,0.0
ID_0x1e54a,0.0
ID_0x1e549,0.0
ID_0x1e548,0.0
ID_0x1e547,0.0
ID_0x1e546,0.0
ID_0x1e541,0.0
ID_0x1e540,0.0
ID_0x1e54,0.0
ID_0x1e53e,0.0
ID_0x1e53d,0.0
ID_0x1e53b,0.0
ID_0x1e554,0.0
ID_0x1e535,0.0
ID_0x1e534,0.0
ID_0x1e532,0.0
ID_0x1e530,0.0
ID_0x1e53,0.0
ID_0x1e52e,0.0
ID_0x1e529,0.0
ID_0x1e528,0.0
ID_0x1e527,0.0
ID_0x1e526,0.0
ID_0x1e525,0.0
ID_0x1e523,0.0
ID_0x1e553,0.0
ID_0x1e555,0.0
ID_0x1e313,0.0
ID_0x1e56f,0.0
ID_0x1e584,0.0
ID_0x1e583,0.0
ID_0x1e582,0.0
ID_0x1e57d,0.0
ID_0x1e57c,0.0
ID_0x1e57b,0.0
ID_0x1e57a,0.0
ID_0x1e579,0.0
ID_0x1e577,0.0
ID_0x1e576,0.0
ID_0x1e571,0.0
ID_0x1e570,0.0
ID_0x1e56e,0.0
ID_0x1e556,0.0
ID_0x1e56d,0.0
ID_0x1e56c,0.0
ID_0x1e56b,0.0
ID_0x1e56a,0.0
ID_0x1e565,0.0
ID_0x1e564,0.0
ID_0x1e562,0.0
ID_0x1e561,0.0
ID_0x1e560,0.0
ID_0x1e55f,0.0
ID_0x1e55e,0.0
ID_0x1e557,0.0
ID_0x1e522,0.0
ID_0x1e52,0.0
ID_0x1e51b,0.0
ID_0x1e4d2,0.0
ID_0x1e4e8,0.0
ID_0x1e4e7,0.0
ID_0x1e4e6,0.0
ID_0x1e4e0,0.0
ID_0x1e4e,0.0
ID_0x1e4df,0.0
ID_0x1e4dd,0.0
ID_0x1e4db,0.0
ID_0x1e4da,0.0
ID_0x1e4d5,0.0
ID_0x1e4d4,0.0
ID_0x1e4d3,0.0
ID_0x1e4d1,0.0
ID_0x1e519,0.0
ID_0x1e4d0,0.0
ID_0x1e4cf,0.0
ID_0x1e4ce,0.0
ID_0x1e4c9,0.0
ID_0x1e4c8,0.0
ID_0x1e4c6,0.0
ID_0x1e4c5,0.0
ID_0x1e4c4,0.0
ID_0x1e4c3,0.0
ID_0x1e4ba,0.0
ID_0x1e4b9,0.0
ID_0x1e4b8,0.0
ID_0x1e4e9,0.0
ID_0x1e4ea,0.0
ID_0x1e4ec,0.0
ID_0x1e4ed,0.0
ID_0x1e518,0.0
ID_0x1e517,0.0
ID_0x1e516,0.0
ID_0x1e511,0.0
ID_0x1e510,0.0
ID_0x1e51,0.0
ID_0x1e50f,0.0
ID_0x1e50d,0.0
ID_0x1e50c,0.0
ID_0x1e50b,0.0
ID_0x1e50a,0.0
ID_0x1e503,0.0
ID_0x1e502,0.0
ID_0x1e501,0.0
ID_0x1e500,0.0
ID_0x1e4ff,0.0
ID_0x1e4fe,0.0
ID_0x1e4f9,0.0
ID_0x1e4f8,0.0
ID_0x1e4f7,0.0
ID_0x1e4f6,0.0
ID_0x1e4f5,0.0
ID_0x1e4f4,0.0
ID_0x1e4f2,0.0
ID_0x1e4f,0.0
ID_0x1e586,0.0
ID_0x1e587,0.0
ID_0x1e588,0.0
ID_0x1e60a,0.0
ID_0x1e622,0.0
ID_0x1e621,0.0
ID_0x1e620,0.0
ID_0x1e61f,0.0
ID_0x1e61e,0.0
ID_0x1e619,0.0
ID_0x1e618,0.0
ID_0x1e616,0.0
ID_0x1e615,0.0
ID_0x1e613,0.0
ID_0x1e60c,0.0
ID_0x1e60b,0.0
ID_0x1e607,0.0
ID_0x1e5e9,0.0
ID_0x1e600,0.0
ID_0x1e60,0.0
ID_0x1e5fe,0.0
ID_0x1e5fd,0.0
ID_0x1e5fb,0.0
ID_0x1e5f5,0.0
ID_0x1e5f4,0.0
ID_0x1e5f3,0.0
ID_0x1e5f2,0.0
ID_0x1e5f1,0.0
ID_0x1e5f,0.0
ID_0x1e5ef,0.0
ID_0x1e625,0.0
ID_0x1e62a,0.0
ID_0x1e62b,0.0
ID_0x1e62c,0.0
ID_0x1e65c,0.0
ID_0x1e65b,0.0
ID_0x1e65a,0.0
ID_0x1e654,0.0
ID_0x1e653,0.0
ID_0x1e652,0.0
ID_0x1e651,0.0
ID_0x1e650,0.0
ID_0x1e64f,0.0
ID_0x1e64e,0.0
ID_0x1e648,0.0
ID_0x1e647,0.0
ID_0x1e645,0.0
ID_0x1e644,0.0
ID_0x1e643,0.0
ID_0x1e63d,0.0
ID_0x1e63b,0.0
ID_0x1e63a,0.0
ID_0x1e639,0.0
ID_0x1e638,0.0
ID_0x1e631,0.0
ID_0x1e630,0.0
ID_0x1e62f,0.0
ID_0x1e62e,0.0
ID_0x1e62d,0.0
ID_0x1e5ee,0.0
ID_0x1e5e8,0.0
ID_0x1e589,0.0
ID_0x1e5a0,0.0
ID_0x1e5b7,0.0
ID_0x1e5b6,0.0
ID_0x1e5b5,0.0
ID_0x1e5b4,0.0
ID_0x1e5b3,0.0
ID_0x1e5b2,0.0
ID_0x1e5ad,0.0
ID_0x1e5ac,0.0
ID_0x1e5ab,0.0
ID_0x1e5a9,0.0
ID_0x1e5a8,0.0
ID_0x1e5a6,0.0
ID_0x1e5a,0.0
ID_0x1e5e7,0.0
ID_0x1e59f,0.0
ID_0x1e59e,0.0
ID_0x1e59d,0.0
ID_0x1e59c,0.0
ID_0x1e59b,0.0
ID_0x1e59a,0.0
ID_0x1e595,0.0
ID_0x1e593,0.0
ID_0x1e592,0.0
ID_0x1e590,0.0
ID_0x1e58f,0.0
ID_0x1e58e,0.0
ID_0x1e5b8,0.0
ID_0x1e5b9,0.0
ID_0x1e5be,0.0
ID_0x1e5bf,0.0
ID_0x1e5e6,0.0
ID_0x1e5e5,0.0
ID_0x1e5e4,0.0
ID_0x1e5e2,0.0
ID_0x1e5e,0.0
ID_0x1e5dd,0.0
ID_0x1e5dc,0.0
ID_0x1e5db,0.0
ID_0x1e5da,0.0
ID_0x1e5d8,0.0
ID_0x1e5d6,0.0
ID_0x1e5d1,0.0
ID_0x1e5d0,0.0
ID_0x1e5d,0.0
ID_0x1e5cf,0.0
ID_0x1e5ce,0.0
ID_0x1e5cd,0.0
ID_0x1e5cc,0.0
ID_0x1e5cb,0.0
ID_0x1e5ca,0.0
ID_0x1e5c5,0.0
ID_0x1e5c4,0.0
ID_0x1e5c3,0.0
ID_0x1e5c0,0.0
ID_0x1e5c,0.0
ID_0x1e4b7,0.0
ID_0x1e4b6,0.0
ID_0x1e4b1,0.0
ID_0x1e391,0.0
ID_0x1e3a5,0.0
ID_0x1e3a3,0.0
ID_0x1e3a2,0.0
ID_0x1e3a,0.0
ID_0x1e39d,0.0
ID_0x1e39c,0.0
ID_0x1e39b,0.0
ID_0x1e39a,0.0
ID_0x1e399,0.0
ID_0x1e398,0.0
ID_0x1e397,0.0
ID_0x1e396,0.0
ID_0x1e390,0.0
ID_0x1e378,0.0
ID_0x1e38f,0.0
ID_0x1e38e,0.0
ID_0x1e38d,0.0
ID_0x1e38c,0.0
ID_0x1e38a,0.0
ID_0x1e385,0.0
ID_0x1e384,0.0
ID_0x1e381,0.0
ID_0x1e380,0.0
ID_0x1e38,0.0
ID_0x1e37f,0.0
ID_0x1e37e,0.0
ID_0x1e3a6,0.0
ID_0x1e3a7,0.0
ID_0x1e3a9,0.0
ID_0x1e3af,0.0
ID_0x1e3d5,0.0
ID_0x1e3d4,0.0
ID_0x1e3d3,0.0
ID_0x1e3d,0.0
ID_0x1e3cd,0.0
ID_0x1e3cc,0.0
ID_0x1e3cb,0.0
ID_0x1e3c9,0.0
ID_0x1e3c8,0.0
ID_0x1e3c7,0.0
ID_0x1e3c6,0.0
ID_0x1e3c1,0.0
ID_0x1e3c0,0.0
ID_0x1e3c,0.0
ID_0x1e3bf,0.0
ID_0x1e3bd,0.0
ID_0x1e3bc,0.0
ID_0x1e3bb,0.0
ID_0x1e3b5,0.0
ID_0x1e3b4,0.0
ID_0x1e3b3,0.0
ID_0x1e3b2,0.0
ID_0x1e3b1,0.0
ID_0x1e3b0,0.0
ID_0x1e3b,0.0
ID_0x1e379,0.0
ID_0x1e377,0.0
ID_0x1e3d7,0.0
ID_0x1e32c,0.0
ID_0x1e343,0.0
ID_0x1e342,0.0
ID_0x1e33c,0.0
ID_0x1e33a,0.0
ID_0x1e339,0.0
ID_0x1e338,0.0
ID_0x1e337,0.0
ID_0x1e336,0.0
ID_0x1e331,0.0
ID_0x1e330,0.0
ID_0x1e32f,0.0
ID_0x1e32e,0.0
ID_0x1e32a,0.0
ID_0x1e376,0.0
ID_0x1e325,0.0
ID_0x1e324,0.0
ID_0x1e323,0.0
ID_0x1e322,0.0
ID_0x1e321,0.0
ID_0x1e320,0.0
ID_0x1e31f,0.0
ID_0x1e31e,0.0
ID_0x1e319,0.0
ID_0x1e318,0.0
ID_0x1e317,0.0
ID_0x1e315,0.0
ID_0x1e344,0.0
ID_0x1e345,0.0
ID_0x1e346,0.0
ID_0x1e347,0.0
ID_0x1e375,0.0
ID_0x1e374,0.0
ID_0x1e373,0.0
ID_0x1e372,0.0
ID_0x1e36d,0.0
ID_0x1e36c,0.0
ID_0x1e36b,0.0
ID_0x1e369,0.0
ID_0x1e366,0.0
ID_0x1e361,0.0
ID_0x1e360,0.0
ID_0x1e36,0.0
ID_0x1e35f,0.0
ID_0x1e35e,0.0
ID_0x1e35d,0.0
ID_0x1e35c,0.0
ID_0x1e354,0.0
ID_0x1e353,0.0
ID_0x1e352,0.0
ID_0x1e351,0.0
ID_0x1e350,0.0
ID_0x1e34f,0.0
ID_0x1e34e,0.0
ID_0x1e349,0.0
ID_0x1e348,0.0
ID_0x1e3d6,0.0
ID_0x1e3d8,0.0
ID_0x1e4ad,0.0
ID_0x1e45c,0.0
ID_0x1e47a,0.0
ID_0x1e473,0.0
ID_0x1e472,0.0
ID_0x1e470,0.0
ID_0x1e47,0.0
ID_0x1e46f,0.0
ID_0x1e46e,0.0
ID_0x1e469,0.0
ID_0x1e466,0.0
ID_0x1e463,0.0
ID_0x1e46,0.0
ID_0x1e45d,0.0
ID_0x1e45b,0.0
ID_0x1e445,0.0
ID_0x1e45a,0.0
ID_0x1e459,0.0
ID_0x1e458,0.0
ID_0x1e457,0.0
ID_0x1e456,0.0
